datetime,city,state,latitude,longitude,aqi,temp,humidity,PM2.5,PM10,NO2,OZONE,CO,SO2,NH3
2025-08-25 18:22:07,Bangalore,Karnataka,12.9716,77.5946,27,18.4,72.3,16.3,24.5,11.7,4.6,2.4,4.6,1.8
2025-08-25 19:22:07,Bangalore,Karnataka,12.9716,77.5946,21,17.0,84.4,18.2,39.0,5.0,4.4,3.6,6.0,1.1
2025-08-25 20:22:07,Bangalore,Karnataka,12.9716,77.5946,23,13.8,80.8,15.6,20.0,5.0,3.5,2.5,5.5,3.8
2025-08-25 21:22:07,Bangalore,Karnataka,12.9716,77.5946,41,16.7,70.8,33.1,49.5,8.4,7.6,5.9,3.2,6.0
2025-08-25 22:22:07,Bangalore,Karnataka,12.9716,77.5946,20,17.9,76.2,12.1,30.6,5.0,6.1,1.0,3.7,2.8
2025-08-25 23:22:07,Bangalore,Karnataka,12.9716,77.5946,41,15.9,78.4,26.0,60.6,8.3,11.1,5.2,7.2,2.9
2025-08-26 00:22:07,Bangalore,Karnataka,12.9716,77.5946,57,20.1,64.7,40.1,69.5,12.1,9.0,6.8,6.6,6.9
2025-08-26 01:22:07,Bangalore,Karnataka,12.9716,77.5946,48,23.6,58.7,40.1,51.7,10.4,10.7,4.8,5.5,4.5
2025-08-26 02:22:07,Bangalore,Karnataka,12.9716,77.5946,38,22.5,60.5,23.5,35.8,7.4,4.8,5.6,5.8,3.7
2025-08-26 03:22:07,Bangalore,Karnataka,12.9716,77.5946,66,25.9,61.3,55.5,72.3,21.0,13.7,5.2,8.2,6.5
2025-08-26 04:22:07,Bangalore,Karnataka,12.9716,77.5946,48,31.7,53.4,39.2,45.7,16.7,11.2,4.7,4.4,6.5
2025-08-26 05:22:07,Bangalore,Karnataka,12.9716,77.5946,65,31.4,55.6,48.2,86.8,17.2,15.8,6.5,9.3,5.0
2025-08-26 06:22:07,Bangalore,Karnataka,12.9716,77.5946,66,35.3,34.6,52.8,69.2,14.9,13.5,5.3,11.4,6.0
2025-08-26 07:22:07,Bangalore,Karnataka,12.9716,77.5946,56,34.3,32.4,43.6,63.3,18.5,11.8,5.1,7.6,6.6
2025-08-26 08:22:07,Bangalore,Karnataka,12.9716,77.5946,63,35.4,40.7,57.6,68.0,20.2,14.4,8.2,10.5,7.3
2025-08-26 09:22:07,Bangalore,Karnataka,12.9716,77.5946,56,33.2,32.8,47.2,78.7,16.5,13.9,5.9,10.9,3.8
2025-08-26 10:22:07,Bangalore,Karnataka,12.9716,77.5946,63,34.5,48.0,57.9,89.8,18.0,13.8,4.8,10.9,5.7
2025-08-26 11:22:07,Bangalore,Karnataka,12.9716,77.5946,82,34.6,36.7,72.6,100.5,25.9,14.1,8.0,10.5,8.9
2025-08-26 12:22:07,Bangalore,Karnataka,12.9716,77.5946,82,32.8,43.2,63.7,104.8,20.3,15.4,9.1,11.6,6.2
2025-08-26 13:22:07,Bangalore,Karnataka,12.9716,77.5946,55,28.4,51.9,38.7,56.0,16.7,8.2,6.7,8.7,5.8
2025-08-26 14:22:07,Bangalore,Karnataka,12.9716,77.5946,49,23.9,58.9,34.5,69.2,17.1,7.6,3.2,7.1,3.3
2025-08-26 15:22:07,Bangalore,Karnataka,12.9716,77.5946,64,19.6,59.3,48.5,70.6,22.1,10.6,7.6,11.2,8.3
2025-08-26 16:22:07,Bangalore,Karnataka,12.9716,77.5946,50,19.1,78.5,37.6,65.8,16.1,10.3,5.4,9.5,4.5
2025-08-26 17:22:07,Bangalore,Karnataka,12.9716,77.5946,36,18.0,83.3,34.2,36.1,14.0,9.8,4.4,7.9,1.8
2025-08-26 18:22:07,Bangalore,Karnataka,12.9716,77.5946,31,15.7,79.5,15.6,25.0,10.3,6.4,4.4,5.1,2.3
2025-08-26 19:22:07,Bangalore,Karnataka,12.9716,77.5946,46,13.5,74.4,46.4,45.5,16.2,9.4,6.5,4.6,4.0
2025-08-26 20:22:07,Bangalore,Karnataka,12.9716,77.5946,20,15.4,78.9,16.5,26.8,6.1,4.9,1.0,2.8,1.0
2025-08-26 21:22:07,Bangalore,Karnataka,12.9716,77.5946,20,17.2,70.2,22.3,35.4,5.0,3.0,3.9,2.5,3.4
2025-08-26 22:22:07,Bangalore,Karnataka,12.9716,77.5946,20,17.1,76.0,18.2,32.0,5.6,3.6,1.0,1.0,3.4
2025-08-26 23:22:07,Bangalore,Karnataka,12.9716,77.5946,20,16.5,78.5,15.7,37.1,10.7,5.8,3.0,1.4,3.9
2025-08-27 00:22:07,Bangalore,Karnataka,12.9716,77.5946,30,22.4,63.4,24.9,33.5,11.2,5.8,2.1,7.1,2.2
2025-08-27 01:22:07,Bangalore,Karnataka,12.9716,77.5946,49,21.3,64.8,39.1,56.2,18.6,10.5,3.7,9.3,5.9
2025-08-27 02:22:07,Bangalore,Karnataka,12.9716,77.5946,31,26.8,58.3,24.9,38.0,13.8,9.1,4.4,4.6,4.0
2025-08-27 03:22:07,Bangalore,Karnataka,12.9716,77.5946,42,30.2,60.4,39.6,47.9,10.4,7.7,4.0,9.0,2.8
2025-08-27 04:22:07,Bangalore,Karnataka,12.9716,77.5946,80,28.1,52.9,73.5,91.5,25.3,15.1,7.2,13.1,9.4
2025-08-27 05:22:07,Bangalore,Karnataka,12.9716,77.5946,52,32.2,52.6,42.7,72.4,20.5,10.5,4.3,5.7,4.3
2025-08-27 06:22:07,Bangalore,Karnataka,12.9716,77.5946,55,31.5,33.5,51.9,73.8,15.5,8.3,7.2,9.3,5.5
2025-08-27 07:22:07,Bangalore,Karnataka,12.9716,77.5946,82,33.0,34.7,71.6,87.4,23.9,14.9,6.7,14.9,6.3
2025-08-27 08:22:07,Bangalore,Karnataka,12.9716,77.5946,82,32.5,48.9,58.8,103.8,25.8,15.3,9.3,10.9,9.8
2025-08-27 09:22:07,Bangalore,Karnataka,12.9716,77.5946,72,33.4,44.7,60.4,71.6,25.0,11.6,5.2,9.2,7.8
2025-08-27 10:22:07,Bangalore,Karnataka,12.9716,77.5946,61,35.1,48.6,45.0,69.9,15.4,13.4,8.0,10.6,5.2
2025-08-27 11:22:07,Bangalore,Karnataka,12.9716,77.5946,53,29.1,45.0,41.7,67.0,20.8,13.5,3.7,7.7,4.1
2025-08-27 12:22:07,Bangalore,Karnataka,12.9716,77.5946,34,28.0,56.7,24.6,29.3,11.3,8.2,1.5,7.7,5.0
2025-08-27 13:22:07,Bangalore,Karnataka,12.9716,77.5946,57,25.9,62.1,47.3,59.6,13.3,10.5,5.6,7.5,5.4
2025-08-27 14:22:07,Bangalore,Karnataka,12.9716,77.5946,53,24.7,56.3,38.2,54.3,12.5,8.0,5.4,5.0,4.0
2025-08-27 15:22:07,Bangalore,Karnataka,12.9716,77.5946,64,25.2,74.3,52.4,63.1,20.9,11.7,5.3,9.7,4.5
2025-08-27 16:22:07,Bangalore,Karnataka,12.9716,77.5946,43,17.5,64.8,33.6,66.4,17.4,11.5,5.3,7.2,4.2
2025-08-27 17:22:07,Bangalore,Karnataka,12.9716,77.5946,38,20.7,65.0,23.9,50.4,14.5,5.4,5.3,6.0,4.6
2025-08-27 18:22:07,Bangalore,Karnataka,12.9716,77.5946,38,15.8,84.9,21.2,59.9,9.2,5.3,5.4,6.4,2.1
2025-08-27 19:22:07,Bangalore,Karnataka,12.9716,77.5946,20,17.1,73.9,16.0,35.5,5.0,6.6,3.4,4.4,1.0
2025-08-27 20:22:07,Bangalore,Karnataka,12.9716,77.5946,31,16.7,80.5,33.6,24.3,8.2,3.6,3.8,7.0,2.9
2025-08-27 21:22:07,Bangalore,Karnataka,12.9716,77.5946,22,15.8,88.1,18.4,34.7,11.6,2.0,2.9,5.5,1.0
2025-08-27 22:22:07,Bangalore,Karnataka,12.9716,77.5946,21,17.3,80.5,16.0,36.7,8.7,2.4,3.0,5.8,2.3
2025-08-27 23:22:07,Bangalore,Karnataka,12.9716,77.5946,45,17.9,80.2,39.6,44.5,13.1,7.5,3.9,5.7,3.2
2025-08-28 00:22:07,Bangalore,Karnataka,12.9716,77.5946,44,19.7,67.9,45.0,62.5,13.8,8.2,5.0,9.1,4.1
2025-08-28 01:22:07,Bangalore,Karnataka,12.9716,77.5946,41,24.3,61.3,29.5,42.6,15.1,7.4,4.7,4.2,3.7
2025-08-28 02:22:07,Bangalore,Karnataka,12.9716,77.5946,74,22.0,54.3,63.8,100.0,25.7,15.7,8.4,13.5,6.1
2025-08-28 03:22:07,Bangalore,Karnataka,12.9716,77.5946,63,26.0,60.9,54.2,80.8,18.6,14.3,6.0,10.5,4.3
2025-08-28 04:22:07,Bangalore,Karnataka,12.9716,77.5946,76,28.9,45.5,64.6,92.7,20.7,15.8,6.0,8.5,8.8
2025-08-28 05:22:07,Bangalore,Karnataka,12.9716,77.5946,47,32.1,51.4,35.0,52.7,18.7,10.6,3.3,5.4,6.4
2025-08-28 06:22:07,Bangalore,Karnataka,12.9716,77.5946,65,31.0,38.0,52.9,91.2,20.5,13.0,4.7,7.5,7.5
2025-08-28 07:22:07,Bangalore,Karnataka,12.9716,77.5946,63,31.9,36.6,57.5,86.7,22.1,11.6,4.4,8.0,7.6
2025-08-28 08:22:07,Bangalore,Karnataka,12.9716,77.5946,90,35.6,38.1,78.9,111.2,28.7,17.3,9.4,15.9,10.0
2025-08-28 09:22:07,Bangalore,Karnataka,12.9716,77.5946,63,32.0,44.7,58.1,72.1,23.3,13.6,5.6,9.5,5.4
2025-08-28 10:22:07,Bangalore,Karnataka,12.9716,77.5946,52,32.6,38.0,43.8,60.1,12.7,8.2,5.7,7.0,6.7
2025-08-28 11:22:07,Bangalore,Karnataka,12.9716,77.5946,82,29.3,48.0,64.2,98.2,23.7,16.4,7.6,10.8,8.1
2025-08-28 12:22:07,Bangalore,Karnataka,12.9716,77.5946,78,28.8,56.2,70.2,88.7,22.9,16.6,6.8,11.8,8.0
2025-08-28 13:22:07,Bangalore,Karnataka,12.9716,77.5946,40,29.2,47.0,31.5,53.9,14.1,6.7,4.6,4.1,4.5
2025-08-28 14:22:07,Bangalore,Karnataka,12.9716,77.5946,63,25.9,68.7,45.9,63.1,15.0,10.2,7.9,12.3,7.5
2025-08-28 15:22:07,Bangalore,Karnataka,12.9716,77.5946,32,24.3,58.3,20.6,38.0,5.7,4.5,2.9,6.7,5.1
2025-08-28 16:22:07,Bangalore,Karnataka,12.9716,77.5946,56,20.4,63.0,46.4,79.1,17.7,9.8,5.9,7.3,7.5
2025-08-28 17:22:07,Bangalore,Karnataka,12.9716,77.5946,39,20.1,65.8,35.4,43.6,16.4,8.6,4.0,5.5,5.7
2025-08-28 18:22:07,Bangalore,Karnataka,12.9716,77.5946,43,18.4,81.3,31.0,39.9,14.7,9.8,3.9,4.0,5.7
2025-08-28 19:22:07,Bangalore,Karnataka,12.9716,77.5946,20,13.9,78.7,24.6,20.0,5.0,1.8,1.0,2.5,1.0
2025-08-28 20:22:07,Bangalore,Karnataka,12.9716,77.5946,20,13.4,76.9,14.5,30.9,5.1,2.3,1.8,1.0,1.0
2025-08-28 21:22:07,Bangalore,Karnataka,12.9716,77.5946,44,14.6,72.6,42.4,64.0,15.7,11.5,4.7,4.0,5.5
2025-08-28 22:22:07,Bangalore,Karnataka,12.9716,77.5946,58,18.1,70.2,55.8,83.7,20.2,11.7,4.6,7.7,5.6
2025-08-28 23:22:07,Bangalore,Karnataka,12.9716,77.5946,20,19.4,81.7,10.0,37.7,5.0,1.0,3.4,2.8,2.8
2025-08-29 00:22:07,Bangalore,Karnataka,12.9716,77.5946,38,17.5,77.5,30.8,43.8,9.8,5.7,4.5,8.2,3.4
2025-08-29 01:22:07,Bangalore,Karnataka,12.9716,77.5946,31,24.7,73.7,18.2,29.5,9.5,8.8,4.1,6.3,4.2
2025-08-29 02:22:07,Bangalore,Karnataka,12.9716,77.5946,63,25.0,50.7,51.2,65.4,14.2,14.5,5.2,9.9,7.4
2025-08-29 03:22:07,Bangalore,Karnataka,12.9716,77.5946,58,29.9,56.7,46.4,65.2,19.8,10.4,4.7,7.9,6.6
2025-08-29 04:22:07,Bangalore,Karnataka,12.9716,77.5946,70,29.3,51.3,49.0,71.3,17.4,13.3,6.6,12.0,8.1
2025-08-29 05:22:07,Bangalore,Karnataka,12.9716,77.5946,41,29.6,47.3,32.4,35.5,7.9,6.9,5.2,5.1,5.6
2025-08-29 06:22:07,Bangalore,Karnataka,12.9716,77.5946,40,34.4,42.3,41.1,37.4,13.1,6.4,2.2,5.5,3.6
2025-08-29 07:22:07,Bangalore,Karnataka,12.9716,77.5946,83,34.0,33.7,64.0,113.1,27.6,19.5,6.4,10.8,7.9
2025-08-29 08:22:07,Bangalore,Karnataka,12.9716,77.5946,45,36.2,36.2,40.7,64.4,13.0,8.4,4.4,7.7,6.0
2025-08-29 09:22:07,Bangalore,Karnataka,12.9716,77.5946,82,32.0,50.1,75.3,100.3,29.1,17.0,9.1,12.3,9.9
2025-08-29 10:22:07,Bangalore,Karnataka,12.9716,77.5946,62,36.3,42.0,46.9,64.6,20.4,15.1,6.5,8.9,5.6
2025-08-29 11:22:07,Bangalore,Karnataka,12.9716,77.5946,62,34.4,48.9,51.3,78.0,13.7,13.9,7.6,8.5,7.8
2025-08-29 12:22:07,Bangalore,Karnataka,12.9716,77.5946,73,27.0,54.8,54.5,76.2,25.1,12.0,5.7,13.8,8.9
2025-08-29 13:22:07,Bangalore,Karnataka,12.9716,77.5946,77,26.9,60.3,57.1,101.4,20.4,14.9,6.0,14.0,6.0
2025-08-29 14:22:07,Bangalore,Karnataka,12.9716,77.5946,36,27.0,63.1,32.2,51.8,8.5,6.5,2.2,4.3,4.3
2025-08-29 15:22:07,Bangalore,Karnataka,12.9716,77.5946,31,22.9,67.1,32.4,34.6,14.0,8.8,2.3,5.8,3.5
2025-08-29 16:22:07,Bangalore,Karnataka,12.9716,77.5946,26,18.7,72.7,30.5,45.9,6.7,6.5,3.5,6.1,4.4
2025-08-29 17:22:07,Bangalore,Karnataka,12.9716,77.5946,20,20.2,71.8,23.9,24.8,7.2,4.2,2.7,5.6,3.7
2025-08-29 18:22:07,Bangalore,Karnataka,12.9716,77.5946,20,15.2,82.0,13.0,20.0,5.0,4.4,1.7,1.0,1.6
2025-08-29 19:22:07,Bangalore,Karnataka,12.9716,77.5946,51,15.6,74.3,42.4,49.5,17.6,9.1,3.7,7.8,3.1
2025-08-29 20:22:07,Bangalore,Karnataka,12.9716,77.5946,28,17.8,76.0,24.3,28.8,5.0,5.0,1.5,5.9,4.4
2025-08-29 21:22:07,Bangalore,Karnataka,12.9716,77.5946,22,15.9,70.4,22.5,30.1,5.0,5.3,2.9,2.1,3.5
2025-08-29 22:22:07,Bangalore,Karnataka,12.9716,77.5946,29,18.9,71.9,31.3,45.8,12.7,6.7,3.2,2.0,1.6
2025-08-29 23:22:07,Bangalore,Karnataka,12.9716,77.5946,20,16.5,78.8,24.3,20.0,5.0,5.5,1.9,2.3,1.0
2025-08-30 00:22:07,Bangalore,Karnataka,12.9716,77.5946,40,21.1,73.9,23.6,49.5,11.7,9.5,2.2,3.2,3.6
2025-08-30 01:22:07,Bangalore,Karnataka,12.9716,77.5946,29,23.0,55.3,31.2,21.5,7.8,7.5,1.0,3.3,3.1
2025-08-30 02:22:07,Bangalore,Karnataka,12.9716,77.5946,49,26.8,55.7,32.9,57.9,16.6,7.9,6.0,5.2,2.9
2025-08-30 03:22:07,Bangalore,Karnataka,12.9716,77.5946,54,29.1,55.6,51.0,68.1,12.2,9.1,5.3,6.7,4.8
2025-08-30 04:22:07,Bangalore,Karnataka,12.9716,77.5946,63,31.6,41.8,41.9,87.2,15.9,10.3,5.0,11.8,5.7
2025-08-30 05:22:07,Bangalore,Karnataka,12.9716,77.5946,41,34.4,37.8,41.4,55.0,8.5,6.7,3.0,8.6,4.2
2025-08-30 06:22:07,Bangalore,Karnataka,12.9716,77.5946,41,33.3,51.6,31.6,43.9,14.2,10.1,3.8,3.6,5.5
2025-08-30 07:22:07,Bangalore,Karnataka,12.9716,77.5946,79,34.2,40.6,68.8,102.6,21.2,14.8,6.2,13.5,7.5
2025-08-30 08:22:07,Bangalore,Karnataka,12.9716,77.5946,62,32.4,37.9,40.4,69.4,20.8,13.0,6.5,6.9,8.0
2025-08-30 09:22:07,Bangalore,Karnataka,12.9716,77.5946,46,33.5,44.6,31.8,61.0,10.9,10.7,3.4,9.0,4.7
2025-08-30 10:22:07,Bangalore,Karnataka,12.9716,77.5946,46,34.2,47.2,43.8,40.7,10.5,11.5,4.7,8.5,4.3
2025-08-30 11:22:07,Bangalore,Karnataka,12.9716,77.5946,80,34.5,53.0,58.4,91.8,21.5,15.4,6.4,9.6,8.8
2025-08-30 12:22:07,Bangalore,Karnataka,12.9716,77.5946,36,32.7,40.5,22.0,45.2,10.6,7.9,4.9,5.2,3.9
2025-08-30 13:22:07,Bangalore,Karnataka,12.9716,77.5946,48,29.1,52.1,29.1,69.0,12.5,11.6,3.6,7.3,3.7
2025-08-30 14:22:07,Bangalore,Karnataka,12.9716,77.5946,37,23.0,69.3,32.1,41.1,6.9,7.1,4.7,6.3,2.3
2025-08-30 15:22:07,Bangalore,Karnataka,12.9716,77.5946,20,24.7,66.6,15.7,30.8,10.3,5.5,1.0,5.9,3.2
2025-08-30 16:22:07,Bangalore,Karnataka,12.9716,77.5946,55,18.3,72.6,50.6,63.9,14.2,13.4,6.2,9.2,6.7
2025-08-30 17:22:07,Bangalore,Karnataka,12.9716,77.5946,20,17.7,77.8,22.1,25.5,8.8,6.1,3.2,1.0,1.0
2025-08-30 18:22:07,Bangalore,Karnataka,12.9716,77.5946,20,16.1,71.9,17.1,33.8,5.0,1.0,1.0,5.4,1.0
2025-08-30 19:22:07,Bangalore,Karnataka,12.9716,77.5946,45,15.6,88.8,38.2,60.1,16.7,10.9,2.6,6.6,5.0
2025-08-30 20:22:07,Bangalore,Karnataka,12.9716,77.5946,22,16.9,74.0,10.0,26.8,8.3,6.4,3.6,3.6,2.6
2025-08-30 21:22:07,Bangalore,Karnataka,12.9716,77.5946,36,16.1,77.0,37.9,52.3,8.9,9.9,4.5,4.3,1.8
2025-08-30 22:22:07,Bangalore,Karnataka,12.9716,77.5946,55,14.5,77.4,43.9,58.0,21.2,12.7,5.0,10.0,6.9
2025-08-30 23:22:07,Bangalore,Karnataka,12.9716,77.5946,20,16.8,81.0,14.0,20.0,11.0,3.7,1.0,3.3,1.0
2025-08-31 00:22:07,Bangalore,Karnataka,12.9716,77.5946,48,20.9,65.1,39.5,43.0,15.7,7.3,3.0,9.6,5.0
2025-08-31 01:22:07,Bangalore,Karnataka,12.9716,77.5946,66,24.3,61.5,47.3,68.7,17.6,13.6,8.5,10.1,5.6
2025-08-31 02:22:07,Bangalore,Karnataka,12.9716,77.5946,46,26.6,64.8,46.7,54.6,9.5,11.2,6.0,5.2,6.0
2025-08-31 03:22:07,Bangalore,Karnataka,12.9716,77.5946,68,27.1,53.1,46.7,78.2,22.2,16.5,7.3,13.0,6.1
2025-08-31 04:22:07,Bangalore,Karnataka,12.9716,77.5946,82,28.7,59.8,58.9,89.8,23.7,19.2,9.3,12.3,8.0
2025-08-31 05:22:07,Bangalore,Karnataka,12.9716,77.5946,42,32.6,51.7,26.5,43.6,11.1,8.7,2.6,5.5,5.5
2025-08-31 06:22:07,Bangalore,Karnataka,12.9716,77.5946,52,36.3,44.4,48.0,64.3,12.9,11.0,6.9,9.6,6.0
2025-08-31 07:22:07,Bangalore,Karnataka,12.9716,77.5946,60,35.8,44.7,49.0,84.4,13.9,11.6,7.7,12.0,7.2
2025-08-31 08:22:07,Bangalore,Karnataka,12.9716,77.5946,65,33.6,42.0,53.4,76.1,16.2,12.4,8.3,12.3,6.6
2025-08-31 09:22:07,Bangalore,Karnataka,12.9716,77.5946,78,32.5,50.4,54.8,98.3,24.3,16.5,8.5,11.4,9.2
2025-08-31 10:22:07,Bangalore,Karnataka,12.9716,77.5946,83,31.0,47.3,56.5,89.6,20.3,17.9,9.6,12.0,10.2
2025-08-31 11:22:07,Bangalore,Karnataka,12.9716,77.5946,65,31.8,49.3,58.3,86.5,16.0,12.8,6.7,11.1,5.2
2025-08-31 12:22:07,Bangalore,Karnataka,12.9716,77.5946,42,32.1,54.2,35.0,45.9,12.0,10.1,5.3,8.5,5.7
2025-08-31 13:22:07,Bangalore,Karnataka,12.9716,77.5946,47,28.7,52.5,34.3,44.8,14.1,11.4,3.6,9.2,2.9
2025-08-31 14:22:07,Bangalore,Karnataka,12.9716,77.5946,30,26.3,69.8,20.1,31.1,11.2,7.6,4.6,4.8,2.1
2025-08-31 15:22:07,Bangalore,Karnataka,12.9716,77.5946,67,20.5,61.1,45.7,93.1,20.5,12.1,7.8,10.1,5.4
2025-08-31 16:22:07,Bangalore,Karnataka,12.9716,77.5946,54,18.4,65.7,36.4,66.7,12.7,11.5,5.6,9.6,6.2
2025-08-31 17:22:07,Bangalore,Karnataka,12.9716,77.5946,35,19.6,69.1,20.3,42.6,8.5,5.0,3.5,7.5,3.5
2025-08-31 18:22:07,Bangalore,Karnataka,12.9716,77.5946,36,13.8,81.6,32.1,51.8,7.1,9.1,3.6,3.7,2.6
2025-08-31 19:22:07,Bangalore,Karnataka,12.9716,77.5946,30,15.2,87.2,14.2,37.3,8.0,4.8,4.9,2.9,2.3
2025-08-31 20:22:07,Bangalore,Karnataka,12.9716,77.5946,20,14.9,72.6,10.7,23.2,5.0,3.3,3.4,1.0,2.4
2025-08-31 21:22:07,Bangalore,Karnataka,12.9716,77.5946,20,14.8,72.5,16.0,38.8,8.3,4.9,1.0,2.1,3.4
2025-08-31 22:22:07,Bangalore,Karnataka,12.9716,77.5946,56,13.5,73.8,42.3,73.3,14.7,13.6,6.9,6.1,5.7
2025-08-31 23:22:07,Bangalore,Karnataka,12.9716,77.5946,30,16.9,83.7,21.9,27.4,5.0,7.3,2.0,2.3,3.9
2025-09-01 00:22:07,Bangalore,Karnataka,12.9716,77.5946,60,20.6,69.0,40.9,76.5,20.9,13.7,7.8,8.9,4.4
2025-09-01 01:22:07,Bangalore,Karnataka,12.9716,77.5946,30,20.6,62.4,33.2,48.2,10.9,3.4,2.0,2.3,2.7
2025-09-01 02:22:07,Bangalore,Karnataka,12.9716,77.5946,41,23.6,52.8,30.5,45.9,16.0,5.7,6.1,4.1,4.8
2025-09-01 03:22:07,Bangalore,Karnataka,12.9716,77.5946,47,30.3,52.4,47.1,69.3,10.6,7.0,2.8,5.0,3.8
2025-09-01 04:22:07,Bangalore,Karnataka,12.9716,77.5946,56,28.5,49.9,44.6,74.9,18.7,12.8,3.8,10.1,7.3
2025-09-01 05:22:07,Bangalore,Karnataka,12.9716,77.5946,63,32.6,38.3,49.2,80.3,22.8,13.3,6.7,9.7,4.6
2025-09-01 06:22:07,Bangalore,Karnataka,12.9716,77.5946,58,31.9,51.8,37.0,61.2,16.8,11.7,4.0,6.4,7.4
2025-09-01 07:22:07,Bangalore,Karnataka,12.9716,77.5946,45,34.9,36.0,45.1,57.2,11.7,9.6,5.0,4.4,4.8
2025-09-01 08:22:07,Bangalore,Karnataka,12.9716,77.5946,50,32.1,44.4,45.0,62.3,15.0,7.9,5.0,10.5,6.3
2025-09-01 09:22:07,Bangalore,Karnataka,12.9716,77.5946,72,33.1,41.8,57.5,85.7,20.8,17.1,8.3,9.8,6.5
2025-09-01 10:22:07,Bangalore,Karnataka,12.9716,77.5946,69,34.8,39.2,54.9,90.3,17.9,14.9,7.5,12.5,8.5
2025-09-01 11:22:07,Bangalore,Karnataka,12.9716,77.5946,73,29.9,55.6,49.8,92.1,20.5,16.1,9.0,11.6,5.9
2025-09-01 12:22:07,Bangalore,Karnataka,12.9716,77.5946,36,31.3,58.4,33.1,49.5,14.2,4.6,3.4,4.5,3.4
2025-09-01 13:22:07,Bangalore,Karnataka,12.9716,77.5946,46,30.2,50.2,32.3,48.6,13.8,9.7,4.8,4.5,6.4
2025-09-01 14:22:07,Bangalore,Karnataka,12.9716,77.5946,40,23.9,58.5,26.5,60.3,13.8,10.1,2.1,5.9,4.0
2025-09-01 15:22:07,Bangalore,Karnataka,12.9716,77.5946,50,24.8,64.8,32.9,49.4,13.9,9.4,3.1,4.5,4.2
2025-09-01 16:22:07,Bangalore,Karnataka,12.9716,77.5946,20,20.0,74.3,10.0,20.0,9.6,6.7,2.5,4.1,2.2
2025-09-01 17:22:07,Bangalore,Karnataka,12.9716,77.5946,20,16.6,82.6,14.3,20.0,5.0,6.4,1.0,1.5,3.1
2025-09-01 18:22:07,Bangalore,Karnataka,12.9716,77.5946,20,13.9,86.2,15.7,32.3,5.8,6.9,1.5,5.0,1.0
2025-09-01 19:22:07,Bangalore,Karnataka,12.9716,77.5946,40,17.5,78.6,23.2,36.5,16.8,6.1,2.7,3.9,2.5
2025-09-01 20:22:07,Bangalore,Karnataka,12.9716,77.5946,28,13.2,74.8,12.5,36.9,7.4,7.6,4.7,5.5,2.7
2025-09-01 21:22:07,Bangalore,Karnataka,12.9716,77.5946,51,17.6,72.3,43.0,72.6,11.8,7.7,6.7,6.5,3.3
2025-09-01 22:22:07,Bangalore,Karnataka,12.9716,77.5946,20,15.2,67.8,19.0,20.0,5.0,2.6,2.3,1.0,2.9
2025-09-01 23:22:07,Bangalore,Karnataka,12.9716,77.5946,23,18.5,70.3,22.8,20.3,10.2,2.7,2.7,2.2,3.1
2025-09-02 00:22:07,Bangalore,Karnataka,12.9716,77.5946,61,21.1,69.5,56.1,87.8,14.3,12.6,7.7,11.0,5.4
2025-09-02 01:22:07,Bangalore,Karnataka,12.9716,77.5946,21,19.4,60.4,24.3,21.6,9.4,6.2,3.4,3.5,2.8
2025-09-02 02:22:07,Bangalore,Karnataka,12.9716,77.5946,36,22.8,63.1,21.8,56.4,6.7,8.9,4.8,8.0,4.0
2025-09-02 03:22:07,Bangalore,Karnataka,12.9716,77.5946,71,27.2,49.1,50.6,80.3,25.6,16.5,5.7,10.4,5.7
2025-09-02 04:22:07,Bangalore,Karnataka,12.9716,77.5946,63,32.9,52.6,47.5,83.7,17.0,11.2,5.4,7.7,7.5
2025-09-02 05:22:07,Bangalore,Karnataka,12.9716,77.5946,73,34.3,50.5,53.4,89.1,20.0,11.8,5.7,8.3,7.8
2025-09-02 06:22:07,Bangalore,Karnataka,12.9716,77.5946,85,36.0,37.4,61.4,111.8,28.5,18.2,9.9,10.0,8.7
2025-09-02 07:22:07,Bangalore,Karnataka,12.9716,77.5946,82,35.6,50.2,61.2,110.6,21.1,13.7,9.8,13.9,7.4
2025-09-02 08:22:07,Bangalore,Karnataka,12.9716,77.5946,87,33.7,43.4,65.9,118.8,23.2,18.7,7.5,11.7,9.4
2025-09-02 09:22:07,Bangalore,Karnataka,12.9716,77.5946,55,37.2,39.2,49.2,66.8,12.5,11.8,5.8,8.4,7.0
2025-09-02 10:22:07,Bangalore,Karnataka,12.9716,77.5946,55,33.1,43.6,38.9,53.9,13.1,13.9,3.9,5.3,6.8
2025-09-02 11:22:07,Bangalore,Karnataka,12.9716,77.5946,62,30.0,55.1,55.5,63.4,17.1,14.9,6.2,9.2,5.4
2025-09-02 12:22:07,Bangalore,Karnataka,12.9716,77.5946,43,32.4,41.6,38.4,52.9,13.4,10.8,2.9,4.6,5.8
2025-09-02 13:22:07,Bangalore,Karnataka,12.9716,77.5946,51,29.2,50.7,42.8,64.3,16.9,8.0,4.6,10.1,3.7
2025-09-02 14:22:07,Bangalore,Karnataka,12.9716,77.5946,30,27.6,59.6,29.9,35.3,5.8,4.6,4.7,3.7,3.5
2025-09-02 15:22:07,Bangalore,Karnataka,12.9716,77.5946,66,21.1,59.3,47.3,94.0,23.3,11.6,8.2,9.9,5.3
2025-09-02 16:22:07,Bangalore,Karnataka,12.9716,77.5946,32,20.7,60.5,18.0,49.9,6.7,7.9,2.1,6.1,4.4
